tchexper,absent,readscore,mathscore,totalscore,boy,white_asian,black,tchwhite,tchmasters,freelunch,small,regular
5,19,427,454,881,1,1,0,1,0,0,0,1
15,9,433,528,961,1,1,0,1,0,1,0,0
9,38,437,478,915,0,1,0,1,0,1,0,0
1,29,410,444,854,1,1,0,1,0,0,1,0
22,13,424,484,908,1,1,0,1,0,1,1,0
9,2,433,520,953,1,1,0,1,0,0,0,0
8,5,445,513,958,0,1,0,1,0,0,0,1
13,15,425,484,909,1,1,0,1,0,0,0,0
8,13,476,478,954,1,1,0,1,0,0,0,1
12,0,391,418,809,0,0,1,1,1,1,1,0
5,24,414,423,837,0,0,1,1,0,1,0,0
6,1,390,434,824,1,0,1,1,1,1,0,1
7,11,428,513,941,1,1,0,1,0,0,0,0
8,14,395,463,858,1,1,0,1,1,0,0,0
12,4,451,536,987,0,1,0,1,1,0,1,0
11,11,434,449,883,1,1,0,1,0,1,0,0
7,3,416,454,870,0,1,0,1,0,0,0,0
0,8,450,489,939,1,1,0,1,0,0,1,0
12,7,437,520,957,0,1,0,1,1,0,0,0
10,0,448,513,961,0,1,0,1,0,1,0,0
16,9,492,576,1068,1,1,0,1,1,1,0,1
10,15,437,484,921,1,1,0,1,1,1,0,0
16,0,472,520,992,1,1,0,1,0,0,1,0
2,25,393,423,816,1,1,0,1,0,0,0,0
20,28,416,454,870,1,1,0,1,0,0,1,0
5,18,388,449,837,0,1,0,1,1,1,0,0
6,0,414,484,898,1,1,0,1,1,1,0,1
13,2,421,449,870,0,1,0,1,1,0,0,0
12,0,403,473,876,0,1,0,1,1,0,1,0
12,8,450,559,1009,1,1,0,1,1,0,1,0
13,11,430,478,908,0,1,0,1,1,0,0,0
13,0,400,429,829,1,1,0,1,1,1,0,1
14,17,410,444,854,0,1,0,1,0,1,0,0
16,10,421,459,880,0,1,0,1,0,0,0,1
6,9,422,484,906,0,1,0,1,1,0,1,0
8,24,393,429,822,0,1,0,1,0,0,1,0
14,64,403,459,862,0,1,0,1,0,1,0,0
6,7,487,547,1034,1,1,0,1,0,0,1,0
6,3,468,520,988,0,1,0,1,1,0,0,0
15,2,433,473,906,0,1,0,1,1,0,1,0
16,7,425,494,919,0,1,0,1,0,0,0,1
9,28,430,473,903,1,1,0,1,0,1,1,0
8,3,397,423,820,0,1,0,1,0,0,1,0
27,19,436,500,936,1,1,0,1,0,0,0,0
10,16,414,489,903,0,1,0,1,0,0,0,1
18,15,418,478,896,0,1,0,1,0,0,0,0
14,4,460,513,973,0,1,0,1,1,0,1,0
5,2,445,513,958,0,1,0,1,0,0,1,0
7,6,461,536,997,0,1,0,1,1,0,0,0
6,10,410,454,864,0,1,0,1,1,0,0,1
17,13,410,454,864,0,1,0,1,0,0,0,0
5,10,442,473,915,0,1,0,0,0,0,0,0
8,23,430,463,893,0,1,0,0,1,0,0,1
7,1,421,418,839,1,0,1,1,0,0,0,0
9,0,418,513,931,0,0,1,1,0,1,0,0
6,5,419,418,837,0,1,0,1,1,1,0,1
13,10,495,528,1023,0,1,0,1,1,0,0,1
13,1,453,494,947,0,1,0,1,1,0,0,1
13,10,455,520,975,0,1,0,1,1,0,0,1
5,2,532,547,1079,0,1,0,1,0,0,1,0
8,0,424,459,883,1,1,0,1,1,1,1,0
9,24,411,478,889,0,0,1,1,0,1,0,0
13,3,474,494,968,1,1,0,1,1,0,0,1
3,16,428,423,851,0,1,0,1,0,0,0,0
7,15,427,459,886,1,1,0,1,0,1,0,0
4,17,470,520,990,0,1,0,1,1,0,1,0
12,4,480,520,1000,1,1,0,1,1,0,0,0
5,23,410,418,828,0,0,1,0,0,0,0,0
9,,424,449,873,0,0,1,1,0,0,0,0
18,13,451,489,940,1,1,0,1,1,0,1,0
5,1,439,513,952,1,1,0,1,0,0,0,1
13,14,436,459,895,0,1,0,1,1,0,0,1
15,5,518,626,1144,1,1,0,1,1,0,1,0
15,16,451,536,987,0,1,0,1,1,0,0,1
17,1,450,536,986,1,1,0,1,0,0,0,0
18,10,418,494,912,0,1,0,1,0,0,0,0
9,8,410,405,815,1,1,0,1,0,1,1,0
19,14,483,520,1003,0,1,0,1,0,0,0,1
11,11,416,459,875,1,1,0,1,0,0,0,0
13,3,480,602,1082,0,1,0,1,0,0,0,0
11,17,472,478,950,0,1,0,1,1,0,0,1
5,34,398,418,816,0,1,0,1,0,1,0,0
5,5,403,444,847,0,1,0,1,0,0,0,0
13,7,437,494,931,0,1,0,1,1,0,1,0
0,3,421,439,860,1,0,1,1,0,1,0,0
5,3,427,444,871,0,0,1,1,0,1,0,1
12,13,436,454,890,1,1,0,1,0,0,1,0
11,1,461,547,1008,0,1,0,1,0,1,0,0
9,45,442,494,936,1,1,0,1,1,0,0,0
15,11,448,484,932,0,1,0,1,0,0,1,0
5,6,447,473,920,1,1,0,1,0,0,0,0
3,22,468,494,962,1,1,0,1,0,0,1,0
17,8,436,463,899,0,1,0,1,1,0,1,0
5,5,427,473,900,1,1,0,1,1,1,0,0
4,7,408,494,902,0,1,0,1,0,0,0,1
14,14,458,513,971,0,1,0,1,1,0,0,0
17,15,430,520,950,0,1,0,1,1,0,0,1
0,12,425,478,903,0,1,0,1,0,1,0,1
14,20,413,418,831,0,1,0,1,0,1,0,0
6,9,453,520,973,1,1,0,1,1,0,1,0
7,8,460,484,944,0,1,0,1,1,0,1,0
5,21,431,459,890,1,1,0,1,1,1,0,0
14,6,627,576,1203,1,1,0,1,1,0,0,0
12,12,424,423,847,1,1,0,1,0,1,0,0
2,27,430,468,898,0,1,0,1,0,1,1,0
7,28,402,439,841,1,1,0,1,1,0,1,0
14,1,451,602,1053,0,1,0,1,1,0,0,0
8,18,402,454,856,1,1,0,1,1,0,0,0
8,2,490,602,1092,1,1,0,1,1,0,0,0
10,11,447,489,936,0,1,0,1,0,0,1,0
14,1,445,468,913,0,1,0,1,1,0,0,0
8,1,436,547,983,0,1,0,1,1,0,1,0
8,1,422,454,876,0,1,0,1,1,0,0,0
8,36,398,423,821,1,1,0,1,1,1,0,0
14,8,445,500,945,1,1,0,1,0,0,0,0
6,4,436,602,1038,1,1,0,1,0,1,0,0
14,12,425,439,864,0,1,0,1,0,1,0,0
14,9,427,412,839,1,1,0,1,0,1,0,0
6,2,414,439,853,0,0,1,1,1,1,1,0
7,7,465,528,993,0,1,0,1,0,0,1,0
4,11,468,528,996,0,1,0,1,1,0,1,0
4,2,403,484,887,0,1,0,1,0,1,0,1
19,8,442,459,901,0,1,0,1,0,1,1,0
19,5,440,459,899,0,1,0,1,0,0,1,0
20,33,403,418,821,0,1,0,1,0,1,0,1
12,11,456,494,950,0,1,0,1,1,0,0,1
20,14,443,463,906,0,1,0,1,0,0,0,1
24,2,410,506,916,1,0,1,1,1,0,0,1
10,24,518,463,981,1,1,0,1,1,0,0,0
16,15,514,602,1116,0,1,0,1,0,0,1,0
6,40,413,449,862,1,1,0,1,0,0,1,0
0,8,447,454,901,0,1,0,1,0,0,0,0
10,6,485,536,1021,0,1,0,1,0,0,1,0
8,13,414,405,819,0,1,0,1,1,1,0,0
12,10,436,520,956,1,1,0,1,0,0,0,1
3,10,411,439,850,0,0,1,1,0,1,1,0
15,2,434,478,912,0,1,0,1,0,0,1,0
5,11,419,468,887,1,1,0,1,0,0,0,0
8,15,414,423,837,0,1,0,1,0,0,1,0
8,23,419,506,925,0,1,0,1,0,0,0,1
8,27,384,429,813,1,1,0,1,0,0,0,1
1,16,440,489,929,0,1,0,1,0,0,0,1
3,2,403,484,887,0,1,0,1,0,0,0,0
22,8,424,478,902,0,1,0,1,1,0,0,1
7,27,403,439,842,0,1,0,1,0,0,0,0
21,30,403,418,821,0,1,0,1,0,1,1,0
8,17,554,559,1113,0,1,0,1,0,0,1,0
10,5,448,489,937,1,1,0,1,1,1,0,0
24,2,411,536,947,1,0,1,1,1,1,0,1
0,5,402,439,841,1,1,0,1,0,0,0,0
3,3,413,429,842,1,0,1,1,0,1,1,0
1,18,388,423,811,1,1,0,1,0,1,0,1
12,24,402,423,825,1,0,1,1,0,1,0,1
0,5,418,463,881,1,1,0,1,0,0,1,0
8,10,433,478,911,0,1,0,1,0,0,0,0
11,13,395,405,800,0,0,1,1,0,1,0,0
8,17,414,484,898,1,1,0,1,1,0,0,1
5,6,408,444,852,1,1,0,1,0,1,1,0
8,19,427,513,940,1,1,0,1,1,0,1,0
12,5,414,484,898,0,1,0,1,1,0,0,0
3,38,413,418,831,1,1,0,1,1,0,0,0
8,13,418,478,896,0,1,0,1,1,0,0,1
12,11,436,468,904,0,1,0,1,0,0,1,0
11,11,391,468,859,0,1,0,1,1,0,1,0
3,23,397,412,809,0,1,0,1,0,0,1,0
15,37,437,559,996,0,1,0,1,0,0,0,0
12,15,431,513,944,0,1,0,1,1,1,0,0
13,0,463,489,952,0,1,0,1,0,0,0,0
12,9,422,494,916,1,1,0,1,0,0,1,0
5,3,467,506,973,1,1,0,1,0,1,1,0
11,41,408,449,857,1,1,0,1,1,1,1,0
12,3,447,494,941,0,1,0,1,0,1,1,0
4,13,460,520,980,0,1,0,1,0,1,1,0
13,12,455,478,933,1,1,0,1,0,1,0,0
3,11,436,434,870,0,1,0,1,0,0,0,0
15,15,410,494,904,0,1,0,1,0,0,1,0
21,4,403,429,832,1,1,0,1,0,0,1,0
5,3,450,520,970,1,1,0,1,0,0,1,0
8,6,397,429,826,1,1,0,1,1,1,0,0
14,19,470,576,1046,0,1,0,1,0,0,1,0
0,9,458,547,1005,0,1,0,1,0,0,0,1
3,6,458,506,964,0,1,0,1,0,0,0,0
13,2,425,449,874,1,1,0,1,1,1,0,1
2,22,419,459,878,1,1,0,1,0,0,0,1
8,9,437,484,921,1,1,0,1,1,1,1,0
15,28,439,478,917,0,1,0,1,0,1,0,0
10,9,487,559,1046,0,1,0,1,0,1,0,1
10,15,458,473,931,0,0,1,1,0,1,0,0
8,5,448,520,968,0,1,0,1,1,0,1,0
10,8,458,500,958,1,1,0,1,0,1,0,0
12,2,445,520,965,1,1,0,1,0,0,1,0
10,13,476,547,1023,0,1,0,1,0,0,0,1
16,14,503,547,1050,0,1,0,1,1,0,0,1
5,7,424,468,892,1,1,0,1,0,0,0,1
0,11,436,489,925,0,1,0,1,0,0,0,0
6,7,468,489,957,0,1,0,1,0,1,1,0
6,1,450,500,950,0,1,0,1,1,0,1,0
10,8,500,494,994,0,0,1,1,0,1,0,1
10,7,605,576,1181,0,1,0,1,0,0,0,1
11,10,463,559,1022,1,1,0,1,0,0,0,1
12,24,421,418,839,0,1,0,1,0,1,1,0
14,9,442,494,936,0,1,0,1,0,0,0,0
7,8,372,418,790,1,1,0,1,0,0,0,0
21,8,405,384,789,1,1,0,1,0,0,1,0
13,0,382,423,805,1,1,0,1,1,0,0,1
21,10,405,375,780,0,0,1,1,0,1,1,0
8,4,411,468,879,1,1,0,1,1,0,0,0
10,5,455,528,983,0,1,0,1,0,0,1,0
3,5,436,494,930,0,1,0,0,0,1,0,1
7,6,402,365,767,1,1,0,1,0,0,0,0
3,3,376,444,820,1,1,0,1,0,1,0,0
8,3,428,506,934,0,1,0,1,1,0,1,0
13,0,443,536,979,1,1,0,1,1,1,0,1
13,24,416,528,944,1,1,0,1,1,1,0,0
15,6,436,500,936,1,1,0,1,0,0,1,0
15,7,430,473,903,0,1,0,1,0,0,1,0
13,23,465,602,1067,0,1,0,0,0,0,0,1
5,13,408,454,862,1,1,0,1,1,1,0,0
9,13,398,454,852,1,1,0,1,1,0,1,0
12,2,428,559,987,1,1,0,1,0,0,0,0
11,10,461,478,939,0,1,0,1,1,0,0,0
11,5,431,500,931,0,1,0,1,1,0,0,0
11,9,461,478,939,0,1,0,1,1,0,0,1
11,10,395,489,884,1,1,0,1,1,1,0,0
6,5,402,449,851,1,1,0,1,1,0,1,0
3,19,424,536,960,1,1,0,1,0,0,1,0
9,4,492,559,1051,1,1,0,1,1,0,1,0
3,5,413,500,913,1,1,0,1,0,1,1,0
9,11,458,559,1017,1,1,0,1,0,0,1,0
5,8,422,463,885,1,1,0,1,1,1,1,0
12,1,456,506,962,1,1,0,1,1,0,0,0
16,0,422,468,890,0,0,1,0,0,0,1,0
13,29,421,449,870,0,1,0,1,1,0,0,1
27,11,450,528,978,0,1,0,1,0,0,0,0
5,10,400,429,829,1,0,1,0,0,1,0,0
11,6,455,536,991,0,1,0,1,0,0,0,1
12,7,470,576,1046,1,0,1,0,0,1,1,0
6,0,428,528,956,1,0,1,0,0,0,1,0
9,0,442,478,920,1,0,1,0,0,0,0,1
5,19,427,489,916,0,1,0,1,1,0,0,1
11,5,440,484,924,0,1,0,1,1,0,1,0
17,14,402,429,831,1,0,1,1,1,1,0,0
12,10,434,489,923,0,1,0,1,0,0,1,0
8,6,428,478,906,0,1,0,1,1,0,1,0
6,11,416,484,900,1,0,1,0,0,1,0,1
6,10,437,513,950,0,0,1,0,0,1,0,1
12,11,443,506,949,1,0,1,0,0,0,1,0
5,0,442,559,1001,0,0,1,0,0,0,1,0
5,2,414,439,853,0,0,1,1,1,1,0,0
6,8,407,439,846,1,0,1,0,0,1,0,0
15,7,463,536,999,1,1,0,1,1,0,0,1
2,30,468,528,996,1,0,1,1,0,1,1,0
6,23,398,405,803,1,0,1,1,1,1,0,1
22,20,421,454,875,1,0,1,1,1,1,0,0
1,14,395,392,787,1,0,1,1,0,1,1,0
11,12,439,536,975,0,1,0,1,1,0,0,0
5,6,413,536,949,1,1,0,0,0,0,0,0
14,13,485,559,1044,0,1,0,0,1,0,1,0
1,22,410,459,869,1,0,1,1,0,1,0,0
1,0,431,459,890,0,0,1,0,0,1,0,0
0,0,410,429,839,1,0,1,0,0,1,0,1
11,9,431,506,937,0,0,1,1,1,0,0,0
1,2,393,423,816,1,0,1,1,0,1,1,0
8,8,455,513,968,0,1,0,1,0,0,1,0
17,2,416,439,855,1,0,1,1,1,1,0,0
6,0,422,423,845,1,0,1,0,0,1,0,0
1,4,428,468,896,1,0,1,0,0,1,0,0
5,1,450,506,956,1,0,1,0,0,1,0,0
21,1,431,444,875,0,0,1,1,0,0,1,0
7,23,434,463,897,1,0,1,1,1,1,0,1
5,4,495,602,1097,0,0,1,1,0,1,1,0
6,16,472,559,1031,1,0,1,0,0,1,0,1
0,0,478,520,998,1,0,1,0,0,1,0,1
2,3,398,449,847,0,0,1,1,0,1,0,0
11,30,400,459,859,0,0,1,1,0,1,0,1
10,7,398,449,847,0,1,0,1,1,0,0,1
10,5,474,536,1010,0,1,0,1,1,0,0,1
13,22,416,473,889,0,1,0,1,1,0,0,0
2,32,418,454,872,1,1,0,1,0,0,0,1
22,2,402,412,814,0,1,0,1,0,0,1,0
10,1,414,434,848,1,1,0,1,1,0,0,1
10,9,427,444,871,0,1,0,1,1,0,0,1
12,22,416,429,845,1,1,0,1,1,0,1,0
5,6,472,536,1008,1,1,0,1,0,0,0,1
12,15,472,559,1031,0,1,0,1,1,0,0,1
14,20,478,494,972,0,1,0,1,0,1,0,0
0,22,411,484,895,1,1,0,1,0,0,0,1
11,16,470,463,933,0,1,0,1,0,0,0,0
13,26,437,489,926,0,1,0,1,0,0,0,0
13,6,402,444,846,0,1,0,1,1,1,1,0
12,9,430,478,908,0,1,0,1,1,0,0,1
5,8,545,536,1081,0,1,0,1,0,0,0,1
7,17,463,506,969,1,1,0,1,1,0,1,0
7,19,463,454,917,0,1,0,1,1,0,1,0
14,13,448,494,942,0,0,1,1,0,1,1,0
13,5,414,454,868,1,1,0,1,0,1,0,0
5,32,400,399,799,1,1,0,1,0,0,0,1
0,7,402,468,870,0,1,0,1,0,1,0,1
12,15,408,423,831,0,0,0,1,1,1,0,1
13,32,402,434,836,0,1,0,1,1,1,0,1
11,74,411,399,810,1,1,0,1,0,1,0,0
11,10,402,454,856,1,1,0,1,1,1,0,0
13,9,428,444,872,1,1,0,1,0,1,1,0
11,8,395,418,813,1,1,0,1,0,1,0,1
5,16,411,454,865,0,1,0,1,0,1,0,0
8,16,419,463,882,1,1,0,1,1,1,0,0
13,8,448,494,942,0,1,0,1,1,0,0,1
13,11,436,500,936,1,1,0,1,1,0,0,1
8,15,382,418,800,0,1,0,1,1,0,0,0
4,20,465,506,971,0,1,0,1,1,1,0,1
11,8,419,449,868,1,0,1,1,0,1,0,0
17,8,414,463,877,1,1,0,1,0,1,0,0
8,1,419,478,897,1,1,0,1,1,1,1,0
12,10,405,412,817,1,1,0,1,1,0,1,0
4,8,431,463,894,0,1,0,1,0,1,0,0
16,25,410,429,839,0,1,0,1,0,1,0,1
12,9,419,444,863,0,1,0,1,1,1,1,0
8,6,425,520,945,0,1,0,1,1,0,0,0
8,14,407,444,851,1,1,0,1,0,0,0,1
7,6,430,478,908,1,1,0,1,1,0,1,0
8,14,403,412,815,1,1,0,1,0,0,0,0
8,6,456,468,924,0,1,0,1,1,0,0,0
1,5,418,444,862,1,1,0,1,0,0,0,1
8,2,448,500,948,0,1,0,1,1,0,0,0
22,11,421,484,905,1,1,0,1,1,0,0,1
9,17,453,506,959,0,1,0,1,0,0,1,0
4,5,445,439,884,0,1,0,1,1,0,1,0
12,24,437,513,950,0,1,0,1,1,0,0,1
6,10,474,536,1010,1,1,0,1,1,1,1,0
5,9,451,494,945,0,1,0,1,0,0,0,0
11,8,403,423,826,1,1,0,1,0,0,1,0
13,7,455,484,939,1,1,0,1,1,0,0,0
3,11,472,576,1048,0,1,0,1,0,1,0,1
4,19,408,429,837,1,1,0,1,1,0,0,1
13,15,413,459,872,0,1,0,1,1,1,0,0
12,41,403,454,857,0,1,0,1,1,1,0,0
13,14,458,602,1060,1,1,0,1,1,1,0,0
6,12,416,454,870,1,1,0,1,1,1,0,0
6,14,405,429,834,1,1,0,1,1,0,1,0
8,21,472,559,1031,0,1,0,1,0,0,1,0
6,8,436,478,914,0,1,0,1,0,0,1,0
27,22,422,478,900,0,1,0,1,0,1,1,0
27,10,447,506,953,0,1,0,1,0,1,1,0
16,19,455,478,933,1,1,0,1,0,1,0,1
4,10,436,494,930,1,1,0,1,0,0,0,0
20,7,434,494,928,0,1,0,1,1,1,0,0
6,13,422,468,890,1,1,0,1,1,0,1,0
6,2,451,520,971,1,1,0,1,1,0,0,0
27,19,407,423,830,1,1,0,1,0,1,0,0
15,19,474,520,994,1,1,0,1,1,0,1,0
7,3,580,576,1156,1,1,0,1,0,0,0,0
9,41,456,489,945,0,1,0,1,0,1,1,0
17,1,456,506,962,1,1,0,1,0,0,0,0
3,7,472,576,1048,0,1,0,1,0,0,0,1
13,2,453,484,937,0,1,0,1,1,0,0,1
16,6,490,547,1037,0,1,0,0,0,0,1,0
5,2,450,494,944,1,1,0,1,0,0,0,1
15,0,418,478,896,1,1,0,1,1,0,0,1
7,5,428,513,941,0,1,0,1,1,0,0,0
5,20,390,418,808,0,1,0,0,0,0,0,0
12,14,380,405,785,0,1,0,1,1,0,0,1
12,0,448,506,954,1,1,0,1,1,0,0,0
15,1,468,547,1015,0,0,1,1,1,0,1,0
18,3,476,520,996,1,1,0,1,0,0,0,0
14,6,503,547,1050,0,1,0,1,0,0,1,0
5,1,445,454,899,1,1,0,0,0,0,0,0
13,2,463,513,976,0,1,0,1,1,0,0,1
18,0,428,494,922,1,1,0,1,0,0,0,0
3,13,391,444,835,0,1,0,0,1,0,0,1
8,1,451,513,964,1,1,0,1,1,0,1,0
9,35,400,423,823,1,1,0,1,0,0,1,0
20,60,407,454,861,1,1,0,1,0,1,0,1
7,12,443,489,932,1,1,0,1,0,0,0,0
5,3,472,520,992,1,1,0,1,0,0,1,0
8,3,419,459,878,0,1,0,1,1,0,1,0
10,6,527,547,1074,1,1,0,0,0,0,1,0
11,0,403,418,821,0,1,0,1,0,0,0,1
,9,439,449,888,1,1,0,0,0,1,0,0
3,8,458,484,942,1,1,0,1,0,0,0,1
16,8,456,576,1032,1,1,0,0,0,0,1,0
11,6,460,494,954,0,1,0,1,0,0,0,1
7,10,545,513,1058,0,1,0,1,0,0,0,0
9,11,390,429,819,1,1,0,1,0,0,1,0
16,13,503,602,1105,1,1,0,0,0,0,1,0
12,,443,484,927,0,1,0,1,1,0,0,0
10,8,467,489,956,1,1,0,1,0,0,0,1
10,27,478,484,962,0,1,0,1,0,0,0,1
11,6,463,528,991,0,1,0,1,0,0,0,0
11,57,425,444,869,1,1,0,1,1,1,0,1
15,0,451,528,979,0,0,1,0,1,1,0,0
2,3,460,500,960,0,1,0,1,0,0,1,0
0,6,403,444,847,1,0,1,1,0,1,0,1
1,1,405,459,864,0,1,0,1,0,0,1,0
13,11,442,463,905,1,1,0,1,1,1,0,1
5,7,428,434,862,0,1,0,1,0,0,0,0
8,24,403,444,847,0,1,0,1,0,1,0,1
11,11,455,489,944,0,1,0,1,0,0,0,1
9,3,436,484,920,0,1,0,1,1,0,0,0
9,21,514,506,1020,1,0,1,1,1,1,0,0
12,10,422,459,881,1,1,0,1,0,1,0,0
9,16,463,494,957,1,1,0,1,0,0,1,0
12,6,437,473,910,1,0,1,1,0,1,0,0
11,15,402,405,807,1,1,0,1,0,1,1,0
11,6,407,484,891,1,1,0,1,0,0,1,0
4,9,400,434,834,1,1,0,1,0,1,0,1
12,7,424,536,960,0,1,0,1,0,1,0,0
2,5,458,454,912,0,1,0,1,0,1,1,0
4,7,421,459,880,1,1,0,1,0,0,0,1
4,8,428,423,851,1,1,0,1,0,0,0,1
12,5,421,468,889,1,1,0,1,0,0,1,0
14,10,450,506,956,0,1,0,1,1,0,0,0
15,3,443,489,932,1,1,0,1,0,0,0,1
15,6,427,463,890,1,1,0,1,0,0,0,1
8,5,455,489,944,0,1,0,1,1,0,0,0
13,1,407,444,851,1,0,1,1,0,1,0,0
13,7,410,449,859,0,0,1,0,0,0,0,1
10,18,421,473,894,1,1,0,1,0,1,0,1
4,20,451,506,957,1,1,0,1,1,0,1,0
5,9,410,468,878,1,1,0,1,0,0,0,0
19,8,436,473,909,1,1,0,1,0,1,1,0
0,5,532,547,1079,1,1,0,1,0,0,1,0
6,3,460,576,1036,1,1,0,1,1,0,1,0
3,11,490,547,1037,0,0,1,1,0,1,1,0
1,13,434,484,918,0,1,0,1,0,1,0,1
0,6,428,434,862,1,1,0,1,0,0,0,0
8,8,440,463,903,1,1,0,1,0,0,1,0
24,15,443,520,963,0,1,0,1,1,1,0,1
13,10,507,536,1043,0,1,0,1,0,0,0,0
3,4,402,459,861,1,0,1,1,0,1,1,0
3,11,450,449,899,0,1,0,1,0,1,1,0
3,2,390,399,789,1,0,1,1,0,1,1,0
0,4,414,468,882,1,0,1,1,0,1,0,0
4,19,431,478,909,1,1,0,1,1,0,0,1
5,8,400,484,884,1,0,1,1,0,1,0,1
17,21,416,449,865,1,1,0,1,0,0,0,0
0,19,422,484,906,1,1,0,1,0,1,0,0
22,3,413,418,831,0,1,0,1,1,0,0,1
0,15,421,444,865,0,0,1,1,0,1,0,0
9,30,440,489,929,1,1,0,1,1,0,0,0
12,8,391,405,796,1,0,1,1,0,1,0,1
,58,395,434,829,0,1,0,0,0,1,0,0
11,35,455,494,949,1,1,0,1,0,0,0,1
0,3,439,473,912,1,0,1,1,0,1,0,0
8,6,400,468,868,1,1,0,1,1,0,0,1
5,23,400,459,859,1,1,0,1,1,1,0,1
13,8,405,463,868,0,1,0,1,1,1,0,1
13,9,483,559,1042,1,1,0,1,0,0,0,1
15,43,408,449,857,0,1,0,1,0,0,0,0
8,20,497,513,1010,1,1,0,1,1,0,1,0
5,12,419,468,887,0,1,0,1,1,0,0,1
4,5,440,500,940,0,1,0,1,0,0,1,0
15,0,430,473,903,0,1,0,1,0,0,1,0
10,,442,468,910,1,1,0,1,0,0,1,0
21,18,472,506,978,0,1,0,1,0,1,1,0
8,29,436,513,949,1,1,0,1,0,0,0,1
13,12,431,489,920,1,1,0,1,1,1,0,1
6,5,476,528,1004,1,1,0,1,1,0,1,0
0,2,467,576,1043,0,1,0,1,0,0,0,1
8,14,434,463,897,0,1,0,1,0,0,1,0
3,16,448,506,954,0,1,0,1,0,0,0,0
9,21,490,602,1092,1,1,0,1,0,1,0,0
9,0,453,536,989,1,1,0,1,0,1,0,0
4,4,455,576,1031,0,1,0,1,0,0,1,0
6,19,378,423,801,1,1,0,1,1,1,1,0
15,25,460,536,996,0,1,0,1,1,0,0,1
6,15,393,354,747,0,0,1,1,0,1,1,0
15,1,439,528,967,0,1,0,1,1,0,0,1
20,1,439,506,945,0,1,0,1,0,0,0,1
13,5,474,559,1033,0,1,0,1,1,0,0,0
11,7,451,473,924,0,1,0,1,0,0,0,0
5,11,439,484,923,1,1,0,1,0,0,0,1
2,7,403,418,821,1,1,0,1,0,1,1,0
8,2,465,484,949,1,1,0,1,1,0,1,0
19,9,480,536,1016,0,1,0,1,0,0,0,1
9,17,422,429,851,0,1,0,1,0,1,0,0
6,5,443,489,932,1,1,0,1,0,0,1,0
3,9,422,520,942,1,1,0,1,0,0,0,1
19,13,465,547,1012,0,1,0,1,0,0,0,1
16,11,447,500,947,0,1,0,1,1,0,0,1
2,5,414,434,848,0,1,0,1,0,0,1,0
8,11,427,506,933,1,1,0,1,0,1,1,0
1,13,470,444,914,0,1,0,1,0,1,1,0
6,9,421,459,880,1,0,1,1,1,0,1,0
5,1,407,484,891,1,0,1,1,0,1,0,1
9,19,453,506,959,0,1,0,1,0,0,0,0
13,6,411,468,879,1,0,1,1,1,0,1,0
1,6,483,520,1003,0,1,0,1,0,0,1,0
10,13,427,478,905,0,1,0,1,0,0,0,1
11,6,456,489,945,1,1,0,1,0,0,0,1
10,4,461,536,997,1,1,0,1,0,0,0,1
8,8,448,484,932,0,1,0,0,1,0,0,1
13,5,397,418,815,0,1,0,1,1,0,0,1
4,3,455,547,1002,1,1,0,1,0,0,1,0
3,5,405,412,817,0,1,0,0,0,0,0,1
15,0,490,576,1066,0,1,0,1,0,0,1,0
2,16,397,444,841,1,1,0,1,0,1,0,1
3,2,430,429,859,0,1,0,1,0,0,1,0
8,12,395,463,858,1,1,0,0,1,0,0,1
15,64,418,478,896,1,1,0,1,0,0,0,0
15,5,442,468,910,0,1,0,1,0,0,0,0
15,10,424,459,883,1,1,0,1,0,0,1,0
13,11,442,513,955,1,1,0,0,0,0,0,1
16,9,411,459,870,1,1,0,1,0,0,1,0
20,5,422,500,922,1,1,0,1,0,1,0,1
20,17,447,449,896,0,1,0,1,0,1,0,1
9,20,434,547,981,1,1,0,1,1,1,1,0
5,11,391,478,869,1,1,0,1,1,1,0,0
12,19,453,506,959,1,1,0,1,0,0,0,0
12,5,440,528,968,0,1,0,1,0,1,0,0
3,3,411,423,834,1,1,0,1,0,0,0,0
11,7,433,494,927,1,1,0,1,1,0,0,0
2,6,453,506,959,0,1,0,1,0,1,0,1
2,4,453,506,959,0,1,0,1,0,1,0,1
4,27,403,444,847,0,1,0,1,0,0,0,1
17,4,414,454,868,1,1,0,1,1,0,0,1
3,8,424,468,892,0,1,0,1,0,0,1,0
6,15,422,405,827,1,1,0,1,1,0,0,0
13,12,391,459,850,1,1,0,1,1,0,0,1
16,10,443,478,921,0,1,0,1,0,0,0,1
5,3,451,500,951,1,1,0,1,1,0,0,0
10,6,427,459,886,0,0,1,1,1,0,1,0
12,29,414,484,898,0,1,0,1,0,1,0,0
8,8,443,559,1002,1,1,0,1,0,0,0,1
20,5,439,484,923,0,1,0,1,1,1,0,0
13,8,402,454,856,0,1,0,1,0,1,0,0
9,22,427,454,881,0,1,0,1,1,0,0,0
12,1,456,506,962,0,1,0,1,1,0,0,0
16,11,448,528,976,1,1,0,1,0,0,0,1
4,7,472,602,1074,1,1,0,1,0,0,1,0
12,8,410,429,839,1,0,1,1,1,1,1,0
9,10,414,434,848,1,0,1,0,0,1,0,1
15,0,422,473,895,0,0,1,0,1,1,0,1
14,1,460,489,949,1,1,0,0,1,0,1,0
